Gene,Sample_1,Sample_2
ENSG00000057608,6147.98636501,5887.19494483
ENSG00000057657,522.564793756,611.0237182982
ENSG00000057663,580.283817048,572.034229165
ENSG00000058056,436.784801147,383.874837577
ENSG00000058063,615.725647026,616.326998917
ENSG00000058085,106.4686876946,100.5126987415
ENSG00000058091,446.4818763338,360.353687123
ENSG00000058262,1172.2834228082,1555.495551944
ENSG00000058272,454.161736902,527.331341973
ENSG00000058335,14.4457334519,13.9044707896
ENSG00000058404,126.9213024813,132.1280306156
ENSG00000058453,92.2686421964,110.0362903109
ENSG00000058600,804.773958564,918.827381473
ENSG00000058668,635.733120571,598.457370675
ENSG00000058673,1029.552411421,897.995449832
ENSG00000058729,383.3076083108,384.397426862
ENSG00000058799,469.693243173,519.320084847
ENSG00000058866,76.2483684699,89.3569207532
ENSG00000059145,162.7092899647,196.8988543363
ENSG00000059377,183.9589416451,279.2565308205
ENSG00000059378,1561.407017857,NA
ENSG00000059573,858.549283277,848.786371596
ENSG00000059588,477.764807082,498.878346871
ENSG00000059728,77.598895539,136.9984067742
ENSG00000059758,524.636447032,508.933995477
ENSG00000059804,987.208343339,1017.894314496
ENSG00000059915,54.6762382727,60.9350860297
ENSG00000060069,145.5681631296,186.6395044188
ENSG00000060140,29.9303363212,26.8676819056
ENSG00000060237,933.495916905,939.970303297
ENSG00000060491,298.114866585,335.927025596
ENSG00000060558,265.7082810621,458.236483629
ENSG00000060642,194.3314298898,206.075311688
ENSG00000060656,234.4297790643,229.590611399
ENSG00000060688,711.280320738,680.922971387
ENSG00000060709,106.5616571521,85.2174143076
ENSG00000060718,26.9237425393,28.5181227132
ENSG00000060749,26.6277198603,38.1821010181
ENSG00000060971,716.563869364,835.865831536
ENSG00000060982,63.4201925993,58.1735673678
ENSG00000061273,349.59912572,342.6690149244
ENSG00000061337,22.5194968353,22.7896785306
ENSG00000061656,503.7463903184,711.7320800538
ENSG00000061676,207.730624059,198.5134523805
ENSG00000061794,1025.865246338,974.573329764
ENSG00000061918,187.9556585447,181.4749260114
ENSG00000061936,314.94881484,329.845091718
ENSG00000061938,264.119094717,291.878447188
ENSG00000061987,349.60585258,353.882353904
ENSG00000062038,21.9941112159,20.361216771
ENSG00000062096,121.6460170604,113.3445144902
ENSG00000062524,150.226664237,110.239927097
ENSG00000062598,400.270294619,450.830731242
ENSG00000062716,1276.687528647,1590.132176512
ENSG00000062725,283.554926505,295.576958248
ENSG00000062822,583.358013402,726.557277731
ENSG00000063127,246.0247827543,189.9316377256
ENSG00000063176,122.214493434,155.1982331026
ENSG00000063180,196.467550226,216.116191037
ENSG00000063241,398.780995247,457.761410891
ENSG00000063244,794.169693383,740.747628648
ENSG00000063245,26.6009175242,41.7255999254
ENSG00000063515,29.0383405342,34.9806122083
ENSG00000063601,1030.695190629,840.184308902
ENSG00000063660,35.6872467529,42.6131356349
ENSG00000063854,387.487862842,428.011676359
ENSG00000063978,1167.9890726804001,1225.837732261
ENSG00000064012,1146.045826476,899.477012135
ENSG00000064042,62.3030855711,57.0991131621
ENSG00000064115,64.5205698483,70.7357054485
ENSG00000064199,103.1099642522,NA
ENSG00000064201,805.127360111,718.018914395
ENSG00000064205,26.7437143117,26.8648785289
ENSG00000064225,44.0834901611,114.6847865436
ENSG00000064270,71.1532316906,73.6654853637
ENSG00000064300,15.7043440119,17.0312778156
ENSG00000064309,18.5458135636,24.5630370918
ENSG00000064313,693.455945909,680.350569749
ENSG00000064393,221.736356099,270.163954332
ENSG00000064419,425.242877696,485.4626272772
ENSG00000064490,433.123156511,469.45700273800003
ENSG00000064545,994.024890801,1013.621841595
ENSG00000064547,430.898918819,428.29907983
ENSG00000064601,956.2273527732,986.11819505
ENSG00000064607,272.952479928,287.549780625
ENSG00000064651,952.838965915,847.643470911
ENSG00000064652,68.1152358115,64.0266849224
ENSG00000064655,120.0041064731,133.8318437924
ENSG00000064666,2234.717545152,1784.283527536
ENSG00000064687,382.004146454,382.184289992
ENSG00000064692,35.7022362666,32.9013725882
ENSG00000064726,2076.56985578,1966.06399069
ENSG00000064763,113.7706861822,181.1688097251
ENSG00000064787,144.8136375546,149.575740519
ENSG00000064835,9.9555518127,13.9523158047
ENSG00000064886,651.817753951,480.693756067
ENSG00000064932,115.7123210921,147.1096336494
ENSG00000064933,937.205750861,808.221529651
ENSG00000064961,330.9912225782,411.29622084
ENSG00000064989,38.3454066185,72.9022698884
ENSG00000064995,676.789853609,679.359321618
ENSG00000064999,202.503116579,240.946666686
ENSG00000065000,304.1687909286,365.56120781
ENSG00000065029,97.6704087336,121.7209685968
ENSG00000065054,7.3704046796,7.8172110485
ENSG00000065057,111.6382884452,129.8846167778
ENSG00000065135,933.861317156,970.448547124
ENSG00000065150,476.116468017,496.983161206
ENSG00000065154,1061.560099754,1240.879915173
ENSG00000065183,390.40635351,426.465436994
ENSG00000065243,375.819394487,401.401069851
ENSG00000065268,233.8750824274,259.4622515378
ENSG00000065308,789.295001688,812.309006461
ENSG00000065320,52.0359501919,55.5438800111
ENSG00000065325,42.6184759424,42.2896000688
ENSG00000065328,143.896630065,166.4012465259
ENSG00000065357,1286.899400866,1099.417903879
ENSG00000065361,169.561459065,151.9250867251
ENSG00000065427,5586.46268757,5117.87210819
ENSG00000065457,430.884045477,390.451851885
ENSG00000065485,756.91220551,872.054475813
ENSG00000065491,27.5947990875,34.4693287702
ENSG00000065518,3411.09532341,4058.28278815
ENSG00000065526,956.154287998,924.034614644
ENSG00000065534,31.0257603953,29.1262278243
ENSG00000065548,1933.621473244,1829.424135874
ENSG00000065559,473.89856798,505.398034441
ENSG00000065609,49.9580034063,36.8324054422
ENSG00000065613,548.200847724,555.173391893
ENSG00000065615,968.524326612,964.428638264
ENSG00000065618,16.4078936011,20.1513640764
ENSG00000065665,133.1474753958,127.8191638138
ENSG00000065675,1300.874130678,1183.183195275
ENSG00000065717,200.7453030223,218.0323744325
ENSG00000065802,204.914836632,207.874944759
ENSG00000065833,136.7192447295,151.5916783357
ENSG00000065882,866.555920024,978.636697543
ENSG00000065883,465.09236897,451.718035552
ENSG00000065911,1096.1223903856,1740.412926853
ENSG00000065970,1032.66082387,1012.19899021
ENSG00000065989,63.1282217076,84.922932213
ENSG00000066027,146.7476155754,173.8178726888
ENSG00000066032,96.8531641868,79.5959754686
ENSG00000066044,1192.508397932,1223.402786184
ENSG00000066056,10.0964479999,18.4190562049
ENSG00000066117,319.691870322,328.319864143
ENSG00000066135,420.047977651,407.322349509
ENSG00000066136,468.340857733,456.513866991
ENSG00000066230,17.7336041239,23.4831230739
ENSG00000066279,156.7256743937,180.1842160906
ENSG00000066294,606.886574927,535.758058746
ENSG00000066322,551.435564609,591.265031838
ENSG00000066336,113.1973459376,251.709507201
ENSG00000066382,60.240665269,56.1253750093
ENSG00000066405,21.9876355794,22.8490149941
ENSG00000066422,722.717259529,743.246381228
ENSG00000066427,191.729077388,196.8269523954
ENSG00000066455,973.86052408,1066.840008561
ENSG00000066468,25.5724591366,28.2661063986
ENSG00000066557,523.04343863,571.319596913
ENSG00000066583,659.421699455,708.980766412
ENSG00000066629,52.166188292,50.4374968354
ENSG00000066651,382.2256730703,355.7547103413
ENSG00000066654,964.687067558,937.99011487
ENSG00000066739,184.26690136,187.17562154
ENSG00000066777,707.469571085,719.869571414
ENSG00000066855,232.764669188,243.332455482
ENSG00000066923,107.6191673969,108.0013208263
ENSG00000066926,229.762866686,249.75999359
ENSG00000066933,338.754663266,364.096963086
ENSG00000067048,867.0377896226,784.585872933
ENSG00000067057,961.090866883,1098.517110553
ENSG00000067064,1868.285257756,1816.7745025
ENSG00000067066,317.018598871,338.882294285
ENSG00000067082,2853.569122451,2860.125939124
ENSG00000067141,315.9452516149,243.3741353073
ENSG00000067167,4753.45301359,4565.52271679
ENSG00000067177,87.9758110508,109.8160896376
ENSG00000067182,436.010169527,674.1673557148
ENSG00000067191,186.744975603,180.9626010084
ENSG00000067208,86.8821598626,117.3746329052
ENSG00000067221,205.3631678185,239.399990215
ENSG00000067248,431.101000129,458.861882421
ENSG00000067334,2560.21065139,2449.65187794
ENSG00000067365,270.487116978,307.516435563
ENSG00000067369,256.551285828,273.453375203
ENSG00000067445,28.5781189617,32.5352476397
ENSG00000067533,159.8041146512,165.2840793909
ENSG00000067560,10513.92229693,10060.98628925
ENSG00000067596,156.7592037661,237.8009124628
ENSG00000067606,485.9982890562,393.2627513547
ENSG00000067646,134.1840185914,136.2970092448
ENSG00000067704,1327.379567806,1224.404763459
ENSG00000067715,18.6776232204,24.9391661654
ENSG00000067798,38.9269004685,38.8785654292
ENSG00000067829,910.113665467,983.263961216
ENSG00000067836,358.294021148,414.010563341
ENSG00000067842,33.5475930719,37.6481738616
ENSG00000067900,1716.712760859,1558.945435116
ENSG00000067955,1976.077254991,1807.861970992
ENSG00000067992,94.334600346,99.3760857206
ENSG00000068001,219.250835985,243.99101154
ENSG00000068024,211.1400523728,223.8181593474
ENSG00000068028,548.102621414,459.838567739
ENSG00000068078,30.0574825042,26.6199129673
ENSG00000068079,676.909778424,972.609785287
ENSG00000068097,138.6516467862,161.9399677424
ENSG00000068120,885.802149635,901.219570239
ENSG00000068137,6.3018305669,9.035310444
ENSG00000068305,139.6681034841,159.8172016822
ENSG00000068323,333.831367147,465.029056016
ENSG00000068383,510.10987756,478.863367583
ENSG00000068394,601.834305906,662.098477228
ENSG00000068438,1034.666710485,1038.795767144
ENSG00000068615,237.020046348,204.6972691861
ENSG00000068650,82.0964625534,106.7714256611
ENSG00000068697,3330.8778871599998,3763.95630203
ENSG00000068745,711.538067105,687.494008307
ENSG00000068784,404.138811319,407.160612891
ENSG00000068796,1113.890524221,988.607170151
ENSG00000068831,2852.3804043027,2220.91078971
ENSG00000068878,535.343267524,563.76514728
ENSG00000068903,952.229825426,933.092593984
ENSG00000068971,176.5846967499,194.7673582732
ENSG00000068976,193.1083574483,182.9179624132
ENSG00000068985,165.6913360288,176.8302500311
ENSG00000069011,9.4027678434,10.6006805927
ENSG00000069018,6.6091287833,6.764941606
ENSG00000069020,318.932364747,385.9646651323
ENSG00000069188,45.251947683,36.4670944795
ENSG00000069206,36.578267775,41.5851286867
ENSG00000069248,423.624297195,493.824785148
ENSG00000069329,1502.931036864,1850.15768234
ENSG00000069345,565.465787982,534.383567781
ENSG00000069399,308.949093696,399.921508984
ENSG00000069424,287.1572393751,349.2973207578
ENSG00000069431,96.267092425,85.7899397912
ENSG00000069482,114.0729365235,121.2002586391
ENSG00000069493,1074.5205226059,1075.2237842253
ENSG00000069535,151.5358706477,194.5456181668
ENSG00000069667,672.4100390149,685.1511462293
ENSG00000069696,25.6730945178,36.3118696927
ENSG00000069702,688.937497951,538.9589679944
ENSG00000069764,125.2710538001,122.4620147938
ENSG00000069812,9.2688760202,12.6986978167
ENSG00000069849,1437.898494743,1721.142598298
ENSG00000069869,111.724487004,123.9389955104
ENSG00000069943,462.364320312,529.873079199
ENSG00000069956,3201.87898343,3416.75671629
ENSG00000069966,386.515404721,308.636346778
ENSG00000069974,1780.368110376,1699.390138404
ENSG00000070018,112.2012812253,121.8074284915
ENSG00000070019,66.7851530547,74.8365114858
ENSG00000070031,8.6680746186,11.6932374456
ENSG00000070081,1655.708791887,1826.97540942
ENSG00000070087,534.346377134,522.622093378
ENSG00000070159,205.5944469976,197.8553756066
ENSG00000070182,127.8188532011,161.7045790418
ENSG00000070190,228.877235364,200.8255004735
ENSG00000070366,42.5906087868,49.2872257298
ENSG00000070367,424.9676917124,393.5839613572
ENSG00000070371,163.9058573747,156.028291742
ENSG00000070388,79.7008859563,75.8201245546
ENSG00000070404,142.104126935,169.96812057
ENSG00000070413,409.971300352,408.503054291
ENSG00000070423,462.355334776,429.601919717
ENSG00000070444,503.691979871,544.725873922
ENSG00000070476,178.4894067484,255.8793638216
ENSG00000070495,357.002931592,419.412151862
ENSG00000070501,853.677618702,945.998764938
ENSG00000070540,219.6857685337,314.2119849078
ENSG00000070601,50.7564338916,61.0434607071
ENSG00000070614,85.0955843896,112.4759782412
ENSG00000070669,765.2095374203,913.7790116232
ENSG00000070718,640.795842727,657.720200729
ENSG00000070729,27.9261473462,29.3178859836
ENSG00000070731,60.433349344,85.3384843129
ENSG00000070748,99.1626552667,98.7167386055
ENSG00000070759,990.052174764,880.358632633
ENSG00000070770,260.1402398314,NA
ENSG00000070778,17.4499323411,19.2674855338
ENSG00000070785,627.656598405,636.522978583
ENSG00000070808,44.8534567729,46.0579923726
ENSG00000070814,200.1153932604,203.175939026
ENSG00000070831,438.588513126,378.01896173
ENSG00000070882,475.503598736,439.245853897
ENSG00000070915,66.7428099374,66.7434208607
ENSG00000070961,483.6079496726,471.8922358716
ENSG00000071051,3138.92828437,2738.704968191
ENSG00000071054,487.059471565,449.864522868
ENSG00000071073,339.988805943,338.082030589
ENSG00000071082,1065.469166491,964.56336955
ENSG00000071127,2199.06928274,2110.83512885
ENSG00000071189,393.17583081,404.780125063
ENSG00000071203,150.9124769155,132.0815851717
ENSG00000071205,455.055492378,443.537871257
ENSG00000071242,219.297952039,229.343588969
ENSG00000071243,1233.488812324,1288.311946886
ENSG00000071246,151.8151563534,191.1421596258
ENSG00000071282,307.383364176,272.566310772
ENSG00000071537,523.287869444,649.964465714
ENSG00000071539,298.1074543323,321.0131605372
ENSG00000071553,1773.698385222,2017.47401688
ENSG00000071564,557.484202473,532.141605414
ENSG00000071575,1426.245821937,1099.432334875
ENSG00000071626,804.294890939,792.109616369
ENSG00000071655,420.935469747,473.940840226
ENSG00000071677,195.677976548,204.973187548
ENSG00000071794,553.999548292,541.575911356
ENSG00000071859,647.317592206,706.690933228
ENSG00000071889,212.1734402166,250.3536204726
ENSG00000071894,235.628122526,245.799271626
ENSG00000071967,16.2708680936,17.7934027807
ENSG00000071991,61.7861895679,47.3858876603
ENSG00000071994,332.018223115,323.19687756
ENSG00000072041,9.2606563964,10.3194932896
ENSG00000072042,580.077167247,657.834401364
ENSG00000072062,114.6030179717,113.8271272655
ENSG00000072080,130.7308104642,125.9573679566
ENSG00000072110,682.8589902663,782.0907959599
ENSG00000072121,254.7260004451,309.3541376113
ENSG00000072133,17.1183625142,17.6370156804
ENSG00000072134,56.0137616912,68.0085384077
ENSG00000072135,448.351227535,373.4611245072
ENSG00000072163,544.451369407,484.199744098
ENSG00000072210,384.639823028,449.547511029
ENSG00000072274,2577.882831871,3421.26532769
ENSG00000072310,197.1394760693,196.8287568903
ENSG00000072315,62.5727817447,56.5288074033
ENSG00000072364,180.6177499627,194.4584337014
ENSG00000072401,160.1849373368,211.0465273771
ENSG00000072415,126.2590700053,145.1417526373
ENSG00000072422,22.5330114176,25.1418363223
ENSG00000072501,405.074749248,392.15375287
ENSG00000072506,1577.283174775,1618.656615262
ENSG00000072518,61.5216593274,50.9692537188
ENSG00000072571,233.0612740252,282.5488690113
ENSG00000072609,1351.877015538,1409.13599729
ENSG00000072657,27.4651267114,25.5761916727
ENSG00000072682,181.8763844822,247.2519957486
ENSG00000072694,1731.0808122513,1307.2090854799
ENSG00000072736,425.04083539,423.343774084
ENSG00000072778,2852.41236896,3362.31674371
ENSG00000072786,1730.357054556,1541.541837473
ENSG00000072803,421.280830228,442.439986456
ENSG00000072818,622.0653006656,656.93277743
ENSG00000072832,265.23411241,252.708248379
ENSG00000072840,34.99368919,35.3857530031
ENSG00000072849,670.0012030764,879.780682231
ENSG00000072858,786.2938711714,624.5623142889
ENSG00000072864,1005.894749992,942.923575899
ENSG00000073008,105.2635344896,128.6911374654
ENSG00000073050,337.044695728,361.536415939
ENSG00000073060,149.5109026555,110.7229871123
ENSG00000073067,63.7883134351,77.4304472314
ENSG00000073111,1197.136986657,1120.971306615
ENSG00000073282,234.3036002942,214.179378139
ENSG00000073350,1126.336209167,1009.754427322
ENSG00000073417,439.770443641,496.930313178
ENSG00000073464,68.0322155918,68.8338384315
ENSG00000073536,156.0838934688,163.5701070256
ENSG00000073584,1846.723697048,1551.759114688
ENSG00000073598,20.4678450274,27.3434641119
ENSG00000073605,267.9840676562,275.1931260596
ENSG00000073614,654.624756876,707.677112151
ENSG00000073670,46.8972858965,61.8690075915
ENSG00000073711,194.3463627025,192.3640170042
ENSG00000073712,58.7149968626,93.5915286781
ENSG00000073734,30.8303896378,32.8521439206
ENSG00000073737,310.651090045,383.18256369
ENSG00000073754,167.1687798083,155.5872553696
ENSG00000073756,44.8023733839,151.5003697295
ENSG00000073803,7.229558959,9.1755443037
ENSG00000073849,2323.36864454,2098.557312567
ENSG00000073861,792.390702539,752.16730478
ENSG00000073910,89.4910927604,125.2046994327
ENSG00000073921,520.264503564,744.914460511
ENSG00000073969,751.033612095,872.55055856
ENSG00000074047,84.2407575371,94.082245489
ENSG00000074054,521.238863259,538.931685351
ENSG00000074071,338.9382858488,385.75616381
ENSG00000074181,24.523427786,29.8051021972
ENSG00000074201,2707.31574938,2604.623191514
ENSG00000074266,199.3490086012,184.6850113396
