Gene,Sample_1,Sample_2,Sample_3
ENSG00000041802,361.698589393,460.457408256,435.477857672
ENSG00000041880,157.6034192977,158.1448218098,168.3422237732
ENSG00000041982,19.9372277572,35.9664577833,35.7203642534
ENSG00000042088,1162.8113714,1023.448224051,802.476542344
ENSG00000042304,36.8601768245,61.4020837518,52.0965412185
ENSG00000042317,35.8850731328,28.9048894222,42.7043606724
ENSG00000042429,582.323927806,441.792694187,499.724208754
ENSG00000042445,444.776444114,409.812418968,438.768308617
ENSG00000042493,1594.441367029,963.946523998,1829.515779006
ENSG00000042753,1770.64898086,1057.63626427,1878.504830918
ENSG00000042781,32.5369898794,78.0996486665,47.6926380794
ENSG00000042813,92.729982845,137.9121047327,79.7366323743
ENSG00000042832,139.3858266918,213.6824658712,201.81410202
ENSG00000042980,101.5430563934,605.8435735763,200.4945466101
ENSG00000043039,58.8770733152,33.06537925,52.3745908619
ENSG00000043462,2279.408172784,2436.023680001,3043.251948665
ENSG00000043514,450.577743516,494.500070865,360.59905714
ENSG00000043591,10.3645991189,11.8932711329,15.3090607487
ENSG00000044012,66.8546517889,63.2200434254,57.9339820527
ENSG00000044090,158.4993836481,110.300176189,136.5970738967
ENSG00000044115,978.4294710586,749.4267871768,1512.844749357
ENSG00000044446,429.052846853,526.863265719,496.209775753
ENSG00000044459,87.8238578906,66.4712171832,116.5066487462
ENSG00000044524,22.6827236021,42.7479780368,25.0072964785
ENSG00000044574,5346.9615813,4530.38084029,3817.98353827
ENSG00000046647,116.6121870928,142.9466486746,133.7485225692
ENSG00000046651,1549.565867131,2240.956939609,1476.141054887
ENSG00000046653,42.6956509419,55.3811954164,56.9117673006
ENSG00000046774,86.7109602852,221.1699477471,114.7923525412
ENSG00000047056,1224.759440442,879.261512592,1109.977099652
ENSG00000047188,308.245168007,277.842085777,298.649021793
ENSG00000047230,116.8091894107,144.220842692,137.0418862806
ENSG00000047249,823.2158228,602.448608349,1020.40430893
ENSG00000047315,2352.83012109,2081.62588471,2206.52180739
ENSG00000047365,1260.28547691,675.521318052,747.189617687
ENSG00000047410,1075.537936353,910.306629155,751.374265748
ENSG00000047457,48.2476230141,73.8931851979,66.9132463151
ENSG00000047578,528.366823469,655.128288343,642.34536898
ENSG00000047597,78.8595498869,233.6701263364,189.5513816072
ENSG00000047617,24.1947429579,40.784138841,40.2273418748
ENSG00000047621,417.13180168,459.46140301,431.241577788
ENSG00000047634,173.4556975177,334.2944213553,415.9563710696
ENSG00000047644,710.764753585,1024.141235724,863.585091691
ENSG00000047648,32.5580128743,69.4233076273,66.7221952137
ENSG00000047849,377.78089776,237.767451315,325.044400737
ENSG00000047936,94.2151039663,112.3587628646,85.8670268523
ENSG00000048052,188.9469757884,352.8616221401,146.2014450733
ENSG00000048162,299.2893730651,167.561993991,210.6010573449
ENSG00000048462,84.2702378888,619.0715932305,12.51332995
ENSG00000048540,132.6946563821,195.5882705264,137.8007875417
ENSG00000048545,92.1340099726,117.8733236854,103.0485860386
ENSG00000048649,258.481530453,201.364893277,209.615084193
ENSG00000048707,362.635249196,424.461015653,341.137616419
ENSG00000048740,1577.451026138,1691.607385838,1615.42433478
ENSG00000048828,1472.577976216,1215.973883718,1240.145104409
ENSG00000048991,761.056456769,771.21560336,537.044417098
ENSG00000049089,279.598471741,411.915987764,387.649965859
ENSG00000049130,30.1481602227,39.0564392839,33.4559734146
ENSG00000049167,307.840200054,375.031689873,321.406614011
ENSG00000049192,107.3275395006,157.9629181659,149.7247474196
ENSG00000049239,233.8825969811,142.453130232,204.2965269572
ENSG00000049245,1328.399979659,1174.259241131,1876.053559927
ENSG00000049246,252.4643258764,247.1345146917,360.6027505394
ENSG00000049247,127.0813552847,184.9275392985,133.4328357342
ENSG00000049249,266.7273572026,172.1876659971,221.5598323503
ENSG00000049283,9.8787376931,9.4140273554,9.2683325273
ENSG00000049323,57.7450501773,65.4825902054,69.0229109412
ENSG00000049540,40.997345729,55.9611748902,48.75078519
ENSG00000049541,334.967634094,254.23711344,297.294647447
ENSG00000049759,101.9747746828,130.833698439,112.2053710642
ENSG00000049768,220.7768900997,108.6338957843,159.7029456703
ENSG00000049860,4323.13773329,3380.60852599,5621.27700468
ENSG00000050165,21.8616845863,36.7156685813,24.7034042339
ENSG00000050327,55.45030741,65.7956814351,45.2788002187
ENSG00000050344,98.4906159964,73.7436875097,110.7751919373
ENSG00000050405,835.437283769,679.161149695,629.851953813
ENSG00000050426,863.251758703,923.756273179,568.529575562
ENSG00000050438,52.3269070817,78.1465485703,90.6969302706
ENSG00000050555,57.9080747409,64.5043572941,59.3027063306
ENSG00000050628,74.7170773974,108.1392083287,101.6545039547
ENSG00000050730,122.8344997775,39.2264827618,148.1873371056
ENSG00000050748,542.294790344,583.896644703,555.962428417
ENSG00000051108,2223.126423787,3997.526204456,2335.218946529
ENSG00000051128,133.9218764339,137.5366883264,181.0484859781
ENSG00000051180,83.8381611731,45.2004842194,55.8622326249
ENSG00000051341,224.7534891578,272.9020823454,204.6269725464
ENSG00000051382,127.0892339058,124.0101176612,140.7497382323
ENSG00000051523,3663.20206479,4142.89180617,3662.5157936
ENSG00000051620,826.426432274,1467.295714913,1247.345780105
ENSG00000051825,162.6819238347,67.7204009197,83.2083554438
ENSG00000052126,184.4455590645,237.3609438862,251.4232283563
ENSG00000052344,59.7558123801,96.5870092275,90.1210719209
ENSG00000052723,175.3600416616,171.0503054727,132.0331667122
ENSG00000052749,80.0662445125,227.0921774407,217.7248769083
ENSG00000052850,18.5855648,23.6474835375,18.9090236633
ENSG00000053108,49.1749448503,62.7773696755,48.143508807
ENSG00000053254,959.290230663,1103.071649643,970.400090688
ENSG00000053371,708.657582905,665.808034817,561.199720582
ENSG00000053372,343.0760152821,239.5222127496,249.8490827091
ENSG00000053438,64.3878273334,51.4098092355,65.933742793
ENSG00000053501,127.8511830155,108.6104239798,109.960259044
ENSG00000053524,15.1825704264,28.4952196544,19.1641848559
ENSG00000053702,85.4493062421,95.5115579355,79.8722476956
ENSG00000053747,45.8096444305,39.2152549236,58.5301114055
ENSG00000053918,137.6024840729,172.1740135662,241.916581135
ENSG00000054116,641.536946797,621.851558009,692.185724745
ENSG00000054118,77.8382795123,38.8846803485,63.9057956394
ENSG00000054179,16.355118084,15.6022023768,16.9000586602
ENSG00000054219,1433.95718121,1295.131579627,1566.594563013
ENSG00000054267,1504.900424695,1815.319880175,1684.713433702
ENSG00000054277,645.5767523345,1053.743426179,632.5941411295
ENSG00000054356,150.8009630875,167.2787589018,143.8794152047
ENSG00000054392,88.5829523853,72.5184166913,78.6058964098
ENSG00000054523,440.9919103115,412.5656748692,686.7019878999
ENSG00000054598,141.7691692248,180.8858699978,162.8354872854
ENSG00000054611,645.061710294,1007.963328683,806.341753891
ENSG00000054654,1456.5605701745,837.3582532761,933.4756183956
ENSG00000054793,244.2971396864,16.6727211747,62.6508758748
ENSG00000054796,52.8979162901,79.2857467499,57.7847453482
ENSG00000054983,676.762565726,1150.938581639,1344.856360354
ENSG00000055118,77.8232561016,345.3747166317,322.611399294
ENSG00000055130,973.03614116,631.943751857,981.128350657
ENSG00000055147,481.731342654,484.387861974,432.978580555
ENSG00000055163,1614.0691718387,1349.961818445,817.5656579673
ENSG00000055208,1150.357923997,1206.740965541,1227.262580463
ENSG00000055332,363.1576068615,246.7245540045,386.3789455056
ENSG00000055483,156.1765204667,226.6035883123,255.776162227
ENSG00000055732,140.4557878276,169.2644528315,134.9708993902
ENSG00000055917,2228.905181685,2300.13621418,2085.45331527
ENSG00000055955,159.1624178667,230.535567145,204.3522808298
ENSG00000055957,49.0092240831,64.8310623239,49.4412813364
ENSG00000056097,288.736316555,241.643900871,227.509750947
ENSG00000056558,942.259161528,515.543131784,1053.479850744
ENSG00000056586,374.143550592,367.227910089,328.530512434
ENSG00000056678,216.1897164092,145.6233581952,121.7238614482
ENSG00000056736,300.1070288428,180.0870511675,273.3597565101
ENSG00000056972,328.5698815552,327.6200268208,255.1173475446
ENSG00000056998,60.6254730571,66.4029265596,56.3393587167
ENSG00000057019,13.1257376856,34.7284095467,29.131469758
ENSG00000057149,41.3646613,47.938255479,56.9528714936
ENSG00000057252,484.3648040359,278.7743929211,590.6870360451
ENSG00000057294,50.652984682,75.5158723303,59.7002811966
ENSG00000057468,88.0242150477,166.5194071636,109.5728614774
ENSG00000057593,175.1138054135,307.519886167,226.8505395287
ENSG00000057608,5219.3961206,5110.50829268,4355.58486936
ENSG00000057657,402.9518870676,489.6398845856,429.6798906474
ENSG00000057663,486.972784705,539.489433403,499.604128029
ENSG00000058056,263.47502114,342.203741365,235.878708484
ENSG00000058063,747.909437907,727.25189705,740.165191325
ENSG00000058085,87.767299212,112.9150172006,96.5018777621
ENSG00000058091,151.4248877832,466.540155998,241.1681327368
ENSG00000058262,1131.574369534,880.4104498303,849.00966323
ENSG00000058272,824.91737969,544.390719342,716.151854707
ENSG00000058335,15.7496407824,12.1559316932,15.2097473356
ENSG00000058404,92.2159168216,169.9074137901,130.7347920298
ENSG00000058453,106.8027574646,58.7376973365,60.0594494371
ENSG00000058600,615.005290433,696.761580211,554.086795071
ENSG00000058668,861.566341635,487.715456992,550.850941681
ENSG00000058673,618.769634264,976.253749085,628.94714258
ENSG00000058729,430.04037786599997,294.2183471411,335.351700811
ENSG00000058799,495.949292271,592.662599423,693.355953587
ENSG00000058866,41.1798174334,80.091710193,50.8975859852
ENSG00000059145,216.0409439909,157.1871648196,218.1129487328
ENSG00000059377,565.0530848459,602.7118843938,1001.3853535866
ENSG00000059378,1502.562121197,1589.067373574,1744.203160377
ENSG00000059573,593.60553579,614.969500609,350.942601693
ENSG00000059588,311.248868424,374.4607825947,271.2988288
ENSG00000059728,122.3493683063,630.3217364586,753.8643732279
ENSG00000059758,489.420740934,599.338952039,533.396711678
ENSG00000059804,1339.395888552,1671.729593731,1863.902927592
ENSG00000059915,40.3982121264,59.0165428229,61.0393011194
ENSG00000060069,215.6012419852,209.7398974801,288.432993562
ENSG00000060140,48.951890452,35.2041126686,36.6065706039
ENSG00000060237,1118.733852993,782.973667668,947.697667486
ENSG00000060491,379.20176497800003,272.593520503,367.70841006
ENSG00000060558,512.9369471531,594.0203070951,938.786509034
ENSG00000060642,300.154020382,187.5322742277,246.027482175
ENSG00000060656,157.9833801419,228.2006601983,158.2100426393
ENSG00000060688,533.298943238,730.285922962,590.84063164
ENSG00000060709,42.3260502089,109.7149571759,62.9116318481
ENSG00000060718,19.2963293271,23.033721655,16.0592714863
ENSG00000060749,45.9919149971,24.6935581225,43.6992334979
ENSG00000060971,712.409619766,1007.777508988,1069.295693329
ENSG00000060982,116.1346424237,87.1327995916,124.8146807783
ENSG00000061273,295.1646631515,297.9124709361,252.9761404693
ENSG00000061337,21.0925401056,20.8042306929,19.7492739473
ENSG00000061656,76.8181721937,320.6829225751,36.5086629042
ENSG00000061676,164.8538720967,233.3307172347,164.046356418
ENSG00000061794,1112.875278813,812.253710803,880.523709749
ENSG00000061918,181.0834253403,189.7116376352,208.8518696665
ENSG00000061936,301.768582575,265.696012589,273.045186594
ENSG00000061938,291.086445639,269.054301365,292.15380924
ENSG00000061987,316.902193808,349.66987025,310.303774027
ENSG00000062038,16.7429169721,21.3922437753,16.7973021446
ENSG00000062096,73.6939011155,118.4873415594,94.4891292021
ENSG00000062524,96.9557381281,119.0504898488,85.9869814295
ENSG00000062598,736.215778315,382.299638606,690.94623474
ENSG00000062716,1993.586979439,3086.312575695,4003.05094024
ENSG00000062725,294.774407247,307.304422471,341.263996805
ENSG00000062822,505.551904069,484.798082742,495.686809652
ENSG00000063127,113.9775010287,216.4423233565,95.5510952221
ENSG00000063176,215.0880082702,87.5121296889,168.5982389302
ENSG00000063180,211.889936561,148.348654474,213.800343055
ENSG00000063241,363.874963999,336.296867978,347.707700378
ENSG00000063244,648.191429818,647.851704825,544.062269329
ENSG00000063245,37.2702693878,39.8098918911,69.7465794153
ENSG00000063515,17.851461451,25.3189924329,19.478293408
ENSG00000063601,668.204442948,888.040192547,598.428420663
ENSG00000063660,42.3714333337,27.8127676358,33.620494216
ENSG00000063854,427.548016493,295.35186753,382.201686491
ENSG00000063978,1772.203425042,1004.5986859801,1375.338508981
ENSG00000064012,1004.579775527,1304.092331412,1196.354670362
ENSG00000064042,46.08119802,63.3033921585,50.3394270933
ENSG00000064115,94.5842110507,47.5333493385,69.996262003
ENSG00000064199,81.1447408056,118.2670142856,102.0549059073
ENSG00000064201,602.25815238,738.659401284,501.661194299
ENSG00000064205,23.0990157678,29.8285187342,28.3235039225
ENSG00000064225,135.4658608468,439.0732755083,544.9193364504
ENSG00000064270,60.2757939326,74.8570050617,67.1972247635
ENSG00000064300,17.013222902,14.9588576442,19.0411586232
ENSG00000064309,27.5634334157,15.3288084278,30.763890119
ENSG00000064313,864.640454047,825.128142503,890.471236547
ENSG00000064393,244.290330963,186.235193307,206.903433222
ENSG00000064419,525.9494117309,260.689323106,376.817157542
ENSG00000064490,442.513032651,371.82825333,395.887655479
ENSG00000064545,648.437379893,865.291508567,567.862910813
ENSG00000064547,303.375338783,598.050767764,587.993433519
ENSG00000064601,1776.251095993,1281.9961212693,2643.735022197
ENSG00000064607,276.784678862,211.236764983,221.663762679
ENSG00000064651,498.413952676,979.035736342,587.283493765
ENSG00000064652,132.9685815068,64.2129699793,153.5854519187
ENSG00000064655,61.3656737006,89.2646280826,61.0394288557
ENSG00000064666,1265.972393994,2202.312161139,1533.690225066
ENSG00000064687,315.174333792,443.070754656,427.662816384
ENSG00000064692,25.3812949015,35.3280773966,26.9495904155
ENSG00000064726,2432.85615625,2056.334340214,2082.6708636
ENSG00000064763,297.7416572748,599.2774123951,746.8000496096
ENSG00000064787,126.90567532,137.8711288795,135.2451797467
ENSG00000064835,9.6263989213,12.9777673741,11.953723702
ENSG00000064886,565.475602351,358.838052026,441.185867865
ENSG00000064932,220.7291457395,184.1002197484,351.4120923656
ENSG00000064933,680.058718064,734.960634546,465.200447419
ENSG00000064961,462.34707567,433.3580586463,681.714507385
ENSG00000064989,81.299481353,106.7742936085,208.6582287542
ENSG00000064995,547.575705432,710.104634559,565.64567717
ENSG00000064999,317.283024922,322.707088386,443.006271611
ENSG00000065000,385.915877066,185.6164999962,248.082715475
ENSG00000065029,73.5658498536,44.2016253401,44.9726636922
ENSG00000065054,9.9064667047,8.1915862663,9.6128092973
ENSG00000065057,89.4100337928,62.4640965906,49.7486201259
ENSG00000065135,1074.139124479,1470.607627417,1615.163525713
ENSG00000065150,464.704468514,345.6587059942,334.029259048
ENSG00000065154,1229.831964356,1586.640215376,1669.23940706
ENSG00000065183,432.313998304,409.890946778,401.70060608
ENSG00000065243,408.768365112,612.086256737,657.701774273
ENSG00000065268,297.4756987612,166.9069131623,198.4074812296
ENSG00000065308,388.407401344,683.741910447,406.410289729
ENSG00000065320,26.3757374818,44.0073407452,26.2199918103
ENSG00000065325,22.3498384011,38.4313772801,28.2100542203
ENSG00000065328,158.3593633476,78.8813524577,52.5289763222
ENSG00000065357,782.451345532,568.614741085,384.787991714
ENSG00000065361,99.8291761475,187.13516014020001,128.5485304699
ENSG00000065427,5360.77899653,4132.00258572,3707.71903777
ENSG00000065457,343.814336655,404.129269761,348.482124332
ENSG00000065485,357.773315978,619.333348314,343.285301079
ENSG00000065491,45.0677341248,18.3436469474,31.7458505281
ENSG00000065518,3803.8908118,2600.47285461,3122.73254029
ENSG00000065526,933.303876589,971.221190136,841.522884167
ENSG00000065534,35.6380836253,28.076491661,42.1230105274
ENSG00000065548,1562.120354222,1480.16227923,1121.819352608
ENSG00000065559,596.410304079,725.447554061,898.633008955
ENSG00000065609,28.4915779343,49.7309163722,26.708396737
ENSG00000065613,777.223959433,772.482471004,917.589685622
ENSG00000065615,850.273303728,1800.423590906,2020.292001576
ENSG00000065618,17.8058015012,25.7818772709,31.1769884212
ENSG00000065665,107.2989239782,181.968318643,185.7382094564
ENSG00000065675,1382.917296243,648.33378426,515.592307448
ENSG00000065717,128.2922348462,146.9573534708,107.4895618708
ENSG00000065802,201.397173704,176.137430084,159.713365081
ENSG00000065833,312.5248108647,152.4975534707,561.2993455369
ENSG00000065882,697.669243554,965.054825607,939.52767034
ENSG00000065883,419.215990817,411.997440938,337.473471966
ENSG00000065911,1733.232174008,1601.2560066024,2006.763201284
