Gene,Sample_1,Sample_2
ASIP,52.6538441831,63.9264842255
ASL,347.669846105,410.643843784
ASNA1,678.584527378,705.234845956
ASNS,765.2095374203,913.7790116232
ASNSD1,847.101300789,863.29739092
ASPA,44.7815078154,37.6857335112
ASPH,45.0195426017,53.840333591
ASPHD1,15.1257797248,18.984443369
ASPM,156.7256743937,180.1842160906
ASPN,20.9231768629,14.2083047767
ASPSCR1,118.927324319,121.8506130705
ASRGL1,255.632643689,309.334005738
ASS1,46.4468954773,109.4938051998
ASTE1,142.124022916,157.5050320875
ASTN1,48.3120647013,35.7657923668
ASTN2,52.4284035623,48.569286946
ASXL1,983.197026553,899.14245365
ASXL2,2241.30959423,2298.22477307
ATAD2,304.5426855946,346.6316944706
ATAD2B,450.87240925,439.220580753
ATAD3A,545.044898018,574.818669157
ATAD5,341.8707280511,331.3681416792
ATAT1,336.668458066,324.064578138
ATF1,557.575389257,516.371998964
ATF2,317.976897262,319.815398945
ATF3,464.414509016,718.532027636
ATF5,195.559354011,279.111480134
ATF6,628.1743378754,792.144645091
ATF6B,174.6224677576,167.567895856
ATF7,184.8411165083,167.166151452
ATF7IP,1341.047256938,1214.631237967
ATF7IP2,649.1122186351,505.3939753611
ATG12,769.977848809,783.830662485
ATG13,867.222496424,869.724464737
ATG14,728.070464787,706.526656566
ATG2A,749.265788523,774.901171324
ATG2B,184.26690136,187.17562154
ATG3,1825.75458355,1979.48628424
ATG4A,670.115801971,694.255055269
ATG4B,450.409340368,450.844337361
ATG5,580.283817048,572.034229165
ATG7,274.809659738,307.865702636
ATG9A,388.043361046,429.879285358
ATHL1,1019.0245049152,1299.8639490916
ATIC,1666.114646078,1518.371148001
ATM,1300.939496729,905.989982182
ATMIN,783.815983118,741.306520387
ATN1,160.8635304176,172.5428844878
ATOH1,21.768422718,27.0109221783
ATOX1,485.9302024695,808.8134195
ATP10A,251.4332083305,318.8256005604
ATP10B,491.80853883,453.276095835
ATP10D,616.9426825829,634.1275754434
ATP11A,82.0964625534,106.7714256611
ATP11B,615.725647026,616.326998917
ATP12A,115.8354237765,118.9967147031
ATP13A1,598.310862268,641.135031023
ATP13A2,97.5655115803,107.9431974725
ATP13A3,527.444114211,557.408489268
ATP1A1,1570.521408053,1699.080479453
ATP1A2,56.2099302615,56.9899335253
ATP1A3,76.204259938,66.0377626033
ATP1B1,244.0499468282,415.8450408172
ATP1B2,89.7993776894,113.8509245943
ATP1B3,1437.898494743,1721.142598298
ATP1B4,45.4690899289,47.7447607745
ATP2A1,192.1379558715,177.6707503132
ATP2A2,921.374728026,1040.276158768
ATP2A3,562.7977669303,431.9387019621
ATP2B1,483.6079496726,471.8922358716
ATP2B2,58.6873412656,59.3051160042
ATP2B3,33.5475930719,37.6481738616
ATP2B4,635.733120571,598.457370675
ATP2C1,237.60508885,259.149906838
ATP2C2,71.1532316906,73.6654853637
ATP4A,46.4581337456,61.4955503202
ATP4B,131.3448099973,128.3943565069
ATP5A1,8788.66943323,8456.45766507
ATP5B,4880.11178464,4880.34131913
ATP5C1,3389.27504424,3609.66111033
ATP5D,708.434737107,742.15506876
ATP5E,6252.75516288,6099.8630987
ATP5F1,4734.61257382,4792.7429721
ATP5G1,957.239939206,948.667398026
ATP5G2,4548.11353149,3845.455690664
ATP5G3,3640.39309517,3835.15949842
ATP5I,1905.232716795,1892.72572384
ATP5J,3159.315696794,2956.053201549
ATP5J2,4071.32971694,4257.66439251
ATP5L,2064.52401235,1990.62575565
ATP5O,5104.04103501,5007.63464633
ATP5S,402.875840397,377.920826683
ATP5SL,536.569198999,549.998160982
ATP6AP1,1773.698385222,2017.47401688
ATP6AP2,2584.06514733,2778.48956852
ATP6V0A1,690.629506291,700.102532866
ATP6V0A2,324.040883454,396.243167547
ATP6V0A4,113.0195784377,96.2708041384
ATP6V0B,1838.96801878,1999.88515221
ATP6V0C,3469.12371557,3570.1930095
ATP6V0D1,1780.263351518,2205.11506868
ATP6V0E1,5343.1847448,5334.48474923
ATP6V0E2,1026.121472851,825.478544855
ATP6V1A,651.400120733,912.234350478
ATP6V1B1,15.3553270226,19.5573386051
ATP6V1B2,1435.848569103,1929.656697447
ATP6V1C1,323.144815548,358.63888147
ATP6V1D,810.750719755,912.131792421
ATP6V1E1,1291.813121584,1663.281673646
ATP6V1F,1502.510269947,1422.18445726
ATP6V1G1,4660.46112319,4592.62853001
ATP6V1G2,255.1702009734,222.8619596518
ATP6V1H,507.630438181,630.520536296
ATP7A,297.173266079,360.907765077
ATP7B,339.254075227,312.5964749332
ATP8A1,439.924100191,403.382408795
ATP8A2,93.4831613876,89.6231832872
ATP8B2,489.719139895,471.15040549
ATP8B3,28.0962243489,30.6503486105
ATP8B4,123.3363689233,195.0222691825
ATP9A,55.7430295962,68.6085173928
ATP9B,173.0715525528,202.2750722233
ATPAF2,82.2222166704,107.0792955403
ATPIF1,1213.034821513,1261.041411004
ATR,446.321262073,434.223302578
ATRN,275.856573707,271.816747615
ATRNL1,95.2145570508,86.5664607309
ATRX,663.633568682,600.93367838
ATXN1,358.4694170366,477.597717362
ATXN10,1329.264118836,1278.085055066
ATXN2,426.414812453,431.292528123
ATXN2L,70.0942742175,87.4983495879
ATXN3,191.729077388,196.8269523954
ATXN3L,111.9701633555,107.5194944718
ATXN7,339.834571416,424.220028003
ATXN7L1,8.0963590123,10.139592091999999
ATXN7L3B,884.093254123,793.419106707
ATXN8OS,30.1378666096,36.6436906088
AUH,682.647684594,790.291737936
AUP1,901.308132311,1055.414037774
AURKA,159.2744105095,228.6074888535
AURKAIP1,1127.155329068,1255.631937488
AURKB,163.5255310229,206.747726915
AURKC,485.939954001,443.969104675
AUTS2,687.416655944,634.444239028
AVEN,232.1498753314,284.0924341042
AVIL,40.969713801,57.7218836543
AVL9,182.897998586,178.443374043
AVP,83.497930036,102.2549955407
AVPI1,715.40806843,695.916283407
AVPR1A,57.7868053932,52.9600184852
AVPR1B,55.7631905084,54.2121315328
AVPR2,20.482352146,21.4963667048
AXIN1,331.8605372946,353.7918829698
AXL,72.1888860557,86.9192212748
AZGP1,33.9415045483,34.8029194045
AZGP1P1,134.3108634802,125.4551516401
AZI1,59.9138458844,55.9676035899
AZI2,190.192201192,211.300925592
AZIN1,1572.467782558,1589.679969031
AZU1,50.1860444154,81.5849840115
B2M,27570.738897,27760.9342989
B3GALNT1,68.1477981933,65.8629566531
B3GALT1,13.8018385148,13.8249403626
B3GALT2,14.2765193711,17.2677658464
B3GALT4,298.837104123,340.359735248
B3GALT5,184.1038877948,152.1823994901
B3GAT1,29.3163648574,27.7267334925
B3GAT3,252.0643718548,261.3463181576
B3GNT1,584.074968582,601.87611005
B3GNT2,586.631086064,579.027405418
B3GNT3,91.6593756824,102.705341409
B3GNT4,224.5437009165,224.915963976
B3GNTL1,26.1325484671,44.7768095618
B4GALNT1,357.7574215626,318.4788693224
B4GALT1,219.341595547,214.752029121
B4GALT2,360.657806597,340.449908444
B4GALT3,1045.613734271,1224.0606134290001
B4GALT4,176.1017729036,227.274547049
B4GALT5,530.079514262,769.107195366
B4GALT6,99.6220370241,97.3776754268
B4GALT7,182.1196724818,220.451381851
B9D1,231.2165252228,266.3644845874
B9D2,58.2865985872,74.2983043486
BAALC,125.971748978,122.8348994154
BAAT,17.3574639238,18.7128811385
BABAM1,748.762100821,777.099522034
BACE1,71.7230203588,95.8764148793
BACE2,393.2085810701,356.3262977038
BACH1,264.998145348,355.862354421
BACH2,1347.0146008989,1303.6313395864
BAD,150.049493498,175.471125158
BAG1,633.396862518,737.308774359
BAG2,242.1928022853,239.9008053605
BAG3,535.883884114,538.429418238
BAG4,230.777979253,291.380585401
BAG5,609.300085806,534.127036799
BAG6,1956.30422648,2222.75082921
BAHCC1,42.5233815345,47.3776636731
BAHD1,313.574529114,317.002999609
BAI1,84.7171907783,120.7221255284
BAI2,165.2914013223,152.409379015
BAI3,96.2296810295,85.4622818024
BAIAP2,79.2926057536,80.8204826892
BAIAP3,109.0587143645,71.6574150825
BAMBI,177.285244574,190.797056031
BANF1,1530.782269486,1517.927944153
BANK1,2869.1216428029,1579.7377222004
BANP,473.83005876,513.037257131
BAP1,622.480377354,696.547271272
BARD1,137.6550125417,145.6536178376
BARX1,19.8797764696,27.4758397388
BARX2,35.8697254251,52.5767618761
BASP1,3385.023941852,4191.33993103
BATF,948.90017255,1249.656575867
BATF3,227.4460783664,334.3843740094
BAX,219.807923214,297.225148069
BAZ1A,710.072811301,734.18769489
BAZ1B,317.9611566,373.74371362
BAZ2A,443.373518288,504.643183087
BAZ2B,326.687898327,355.159956268
BBC3,340.504073806,419.315815507
BBIP1,602.587647173,676.016934818
BBOX1,17.2211859422,20.776954962
BBS1,482.554091561,444.314832939
BBS10,138.8703282462,145.2154317097
BBS4,138.8400700839,155.0280840211
BBS7,61.0477144543,45.9606644933
BBS9,121.8555722468,112.360510347
BCAM,95.0024642546,87.3209824814
BCAN,132.4972005434,157.402538232
BCAP29,124.9681756068,124.2918498975
BCAP31,3153.969943,2980.77599173
BCAR3,56.7758487558,88.7483761826
BCAS1,144.8136375546,149.575740519
BCAS2,1332.804911387,1340.010057337
BCAS3,231.5033414357,204.1543401741
BCAS4,533.1844457889,442.0776447458
BCAT1,63.4201925993,58.1735673678
BCAT2,174.4452623288,196.6035635461
BCCIP,240.6108379092,295.5397699348
BCHE,71.2454267111,66.0290141175
BCKDHA,648.244686565,692.222942868
BCKDHB,124.2785322463,130.3543917696
BCKDK,271.190224147,347.908195215
BCL10,564.063093401,568.811495913
BCL11A,974.6045306552,770.4241006514
BCL11B,1955.1239366594,1772.7732398985
BCL2,380.5190588176,318.3917708997
BCL2A1,536.6568716499,982.4683691797
BCL2L1,167.1178129335,189.0348202896
BCL2L10,32.5043556967,32.334844003
BCL2L11,64.8531640273,86.6459110482
BCL2L13,645.96763225,658.427701382
BCL2L14,463.448402349,501.731297571
BCL2L2,218.6011404392,249.1524998156
BCL3,308.949093696,399.921508984
BCL6,767.278942461,956.016324295
BCL7A,343.2918165249,325.8070758852
BCL7B,555.917637612,505.41751222
BCL7C,333.346956894,286.459407911
BCL9,252.8519044196,270.4436169964
BCLAF1,1842.682341532,1728.880239542
BCMO1,206.5496988437,179.871936907
BCOR,161.7824947928,181.7151468247
BCORL1,488.076611111,448.301230018
BCR,420.683527018,448.358996971
BCS1L,805.16963587,774.776599139
BDH1,195.0525499875,198.9594216676
BDH2,496.769162748,585.31022327
BDKRB1,148.866782416,173.6490114126
BDKRB2,56.8594003307,62.8564617534
BDNF,45.7325827678,41.5206387641
BEAN1,200.3948516705,189.6996407815
BECN1,1051.757563335,1029.717138584
BEGAIN,170.0270007712,174.9538759802
BEND5,225.6651572217,214.8308478876
BEST1,76.5462591681,109.3159278171
BEST2,28.5094118805,28.8390253827
BET1,417.684205379,447.801768037
BET1L,120.9953377541,138.5000363402
BEX1,271.3335034128,331.735499031
BEX4,451.600637226,535.860949203
BFAR,659.407501709,639.559970686
BFSP1,29.0022844282,36.594480085
BFSP2,86.9179737684,90.0096046863
BGLAP,132.4771991894,155.921246871
BGN,128.330532844,131.5177477639
BHLHB9,141.4238600926,127.480000617
BHLHE40,462.9463985564,571.5595602267
BHLHE41,310.2601897355,281.4525147207
BHMT,225.241059958,221.2155674014
BHMT2,68.9928550437,65.9612890943
BICC1,234.8425178248,190.9237929276
BICD1,104.7819647526,103.861520657
BICD2,511.83982555,490.80522771
BID,353.8133835784,542.629003967
BIK,118.9905925615,154.3933944474
BIN1,1157.502255595,913.5607492574
BIN2,1585.958230596,1631.106178419
BIN3,643.545006674,728.524798003
BIRC2,2190.85956155,2224.05216651
BIRC3,1067.363243413,1211.2812680904
BIRC5,120.3904997247,133.9424850265
BIRC7,205.5587563106,213.724907096
BLCAP,1623.9793963,1502.770601052
BLK,879.5536505985,382.1004770316
BLM,743.686637891,718.632362072
BLMH,290.2831615296,344.8486348254
BLNK,3085.4211699511,2568.2697051234
BLOC1S1,974.471696482,1043.733737703
BLVRA,603.59129759,929.838866527
BLVRB,231.259397696,319.6095842388
BMP1,65.633738076,78.0803250316
BMP10,159.0386826318,163.241547772
BMP15,281.012323195,280.842411777
BMP2,50.706562147,58.9384643581
BMP2K,178.5944150302,261.4064276867
BMP3,71.8795286484,79.7546232435
BMP4,13.9029932718,13.6066726466
BMP5,303.482536236,282.90722874
BMP6,365.086649795,418.1079295228
BMP7,62.0529671217,73.439991812
BMP8A,26.0816109378,29.1216923664
BMP8B,67.7913932008,76.2379194935
BMPR1A,520.1680348611,369.6453783169
BMPR1B,102.6594741928,77.740212733800007
BMPR2,141.759005381,145.986433028
BMS1,556.965151624,591.627107919
BMX,50.6874319937,49.8665271084
BNC1,112.6507203771,95.3036856978
BNC2,339.4384403014,317.4392995004
BNIP1,219.751117017,218.586995242
BNIP2,1023.315215901,998.00541049
BNIP3,405.5476199318,563.956447064
BNIP3L,1720.23661657,2190.41145254
BOLA1,187.991309711,213.526618914
BPGM,294.621283876,309.165714617
BPHL,140.001999934,144.6468160415
BPI,43.3538776919,123.5348947714
BPTF,1035.345973457,941.9912779
BRAF,795.822723644,778.064523547
BRAP,74.3188964374,92.4627959359
BRCA1,91.6225550291,100.6076166922
BRCA2,96.4866503486,107.912753868
BRCC3,180.882932948,193.814418536
BRD1,652.833785812,631.327684222
BRD2,3063.692342242,2858.23837788
BRD3,899.141461631,888.987949714
BRD4,703.631357117,768.224502174
BRD8,370.565318372,363.607363823
BRD9,816.790518784,747.070278871
BRDT,39.6715930749,36.4348069593
BRE,589.678550269,606.064621576
BRF1,29.0298744733,31.7993137245
BRF2,329.661700993,334.462606293
BRIP1,69.9149370655,81.2307597728
BRIX1,288.419054707,293.371627005
BRMS1,885.89277911,816.160741016
BRP44,1515.549616712,1403.452021336
BRP44L,898.484664557,1086.67582458
BRPF1,341.956177933,333.367449195
BRSK2,18.7361219624,19.2188539853
BRWD1,76.7590361016,85.5803508099
BSCL2,450.9576639984,586.187122962
BSDC1,417.888838412,456.283973298
BSG,781.101892683,914.553952289
BSN,30.9984775689,29.4182530407
BSPRY,103.1205074576,122.9207502891
BST1,96.8462345958,162.283352892
BST2,734.9986909852,1180.1004082602
BTAF1,985.557176259,1098.752752656
BTBD1,2076.56985578,1966.06399069
BTBD2,138.0095620299,117.9574574972
BTBD3,102.1364363974,122.5941084554
BTBD7,67.3397105008,81.7057230252
BTC,20.8980005212,17.4547879966
BTD,120.0208665418,150.7072610484
BTF3,5210.82911045,4862.64168233
BTG1,10750.99723164,9794.39424492
BTG2,1437.297761528,1220.247160977
BTG3,794.138346986,875.699730778
BTG4,25.3877618916,31.5472010898
BTK,1001.4228077265,1027.1255774558
BTN1A1,246.3576876184,228.440830793
BTN2A1,1300.851337713,1246.299212382
BTN2A2,409.06305643,464.022320773
BTN2A3,200.0096846046,191.0216062405
BTN3A1,751.29259299,733.412361931
BTN3A2,1297.06242125,1400.913299172
BTN3A3,764.579572677,745.303781864
BTNL2,28.0450075024,31.9134329311
BTNL3,447.30401184,434.216559818
BTNL8,17.0029322737,19.9473936619
BTRC,294.193022666,286.350176897
BUB1,101.7973322455,114.329172889
BUB1B,222.1766129813,255.2145270325
BUB3,2018.166220903,1757.995478702
BUD31,974.863687838,1023.004347413
BYSL,138.5810831641,163.5651860055
BZRAP1,197.6878584465,184.0899822219
BZW2,1342.158114797,1315.598720415
C10orf10,32.9103606229,43.3189435946
C10orf116,22.0604349909,48.8911577201
C10orf118,248.2019678254,230.9391238192
C10orf12,19.4815685772,21.7442104087
C10orf137,388.851923329,388.567308169
C10orf18,568.571915982,568.855065811
C10orf2,167.5825268833,174.4831795411
C10orf26,1435.056112447,1268.820188394
C10orf28,127.4091109415,130.2045042259
C10orf57,92.4646300158,97.0104747385
C10orf68,260.3424858522,217.8332328258
C10orf76,310.873144119,312.004004345
C10orf84,50.9745301342,51.6115653811
C10orf88,234.244366265,232.332239715
C10orf92,26.6290246336,29.0552634459
C10orf95,23.9225228775,25.9445486418
C11orf10,6503.02361638,7281.18059101
C11orf16,42.2960012066,46.8219617412
C11orf17,117.5966907343,152.6555354776
C11orf2,3197.499300031,2850.251672698
C11orf20,363.9543701575,329.7022204591
C11orf24,564.785006201,620.789522347
C11orf30,79.2339853364,81.5171138779
C11orf41,205.2908241015,172.9688507688
C11orf48,329.3895148536,394.551272045
C11orf49,236.6216884972,270.20719174
C11orf51,1269.644553704,1188.245766562
C11orf57,550.700687372,554.441068963
C11orf58,3048.433756418,2794.353592408
C11orf61,254.6678275054,237.4305259964
C11orf63,216.4417311841,156.7505830575
C11orf67,181.93436329,228.421089838
C11orf68,419.596163566,404.871056476
C11orf71,262.841025932,302.358738962
C11orf73,152.0971403604,150.242487353
C11orf75,634.3961114042,728.7781313926
C11orf80,506.1868104811,577.1585222467
C11orf9,19.0096300176,21.9595188165
C11orf95,256.6551529533,258.7156031114
C12orf10,749.540618618,642.29720467
C12orf11,456.767726857,538.052509956
C12orf24,379.008082995,360.564223064
C12orf29,310.6623655644,302.1447311812
C12orf35,2126.507462911,1489.6841377
C12orf39,371.970429527,358.497228424
C12orf4,472.603154311,475.403785609
C12orf41,808.64316631,786.313037617
C12orf43,365.121500523,320.302652604
C12orf44,387.666761848,417.712637472
C12orf48,80.1071878381,83.131112356
C12orf49,1163.23233325,1029.928376248
C12orf5,311.673988194,409.774476124
C12orf51,499.677425674,499.730537873
C12orf52,122.7920480734,137.7349669061
C13orf1,139.3789078657,104.5121140511
C13orf15,1617.186990419,2089.230581212
C13orf23,805.84651765,806.668158203
C13orf27,352.028632338,360.937460004
C13orf34,461.803591196,424.413399622
C14orf1,206.4053544681,214.6547252615
C14orf101,710.749429456,735.513076648
C14orf104,173.7936821436,167.1804516388
C14orf105,7.9273608733,7.9321004819
C14orf109,318.6762880656,360.4838991341
C14orf118,154.3912763142,162.9020874326
C14orf135,134.984196493,139.5707029754
C14orf147,496.162673843,573.284806041
C14orf156,1619.056216492,1929.227090858
C14orf159,567.604396281,640.80264997
C14orf166,4703.1914223,4527.83960836
C14orf169,1365.453844432,1176.67939761
C14orf2,2003.706204043,1920.218585168
C14orf45,477.096153122,410.603176224
C14orf79,43.1465805603,42.5955955053
C14orf93,134.7782171612,147.0047094961
C15orf2,282.174464178,255.464464653
C15orf24,1392.196154632,1617.60285834
C15orf29,216.608875557,205.532297842
C15orf39,442.416801499,519.957543731
C15orf44,329.7673915272,404.897293578
C15orf63,1089.761623076,1169.414717136
C16orf3,91.1215324702,90.1191060773
C16orf42,288.514164854,277.653933445
C16orf45,145.5131171579,160.9596218945
C16orf5,164.0721542846,195.9715168446
C16orf53,318.9392111596,356.7791723286
C16orf57,252.0677492952,321.49490101599997
C16orf58,271.131921235,293.8492138074
C16orf59,23.5111108538,26.3881077668
C16orf61,1059.838299909,1147.118689083
C16orf62,274.8768420298,311.997543774
C16orf7,199.409834252,214.685883271
C16orf71,22.7575024593,27.0988592123
C16orf80,848.626924867,828.745256332
C16orf88,218.0613178882,200.2197249087
C17orf101,490.866724855,532.898203475
C17orf108,375.095472417,351.42514254
C17orf39,43.6287386192,50.6844461337
C17orf42,223.5313938932,276.1370980376
C17orf48,415.7599111499,414.277160141
C17orf53,65.819493169,87.2279626675
C17orf59,231.238636897,188.22016553
C17orf60,95.6522717702,102.4770222028
C17orf62,648.91187445800006,763.137463587
C17orf63,724.804076419,754.673279642
C17orf70,382.981215999,372.384673149
C17orf71,749.428026724,794.989265659
C17orf73,4.5577160653,4.963864549
C17orf75,69.3074672278,73.4159148072
C17orf80,73.1690130011,78.0372607988
C17orf81,698.335885843,683.569175367
C17orf85,729.23176701,670.106692079
C17orf86,249.5569407446,175.0326213453
C17orf88,172.8298292655,132.8037943034
C17orf90,341.964886677,373.467073872
C17orf91,516.7262043467,783.5145524694
C18orf1,221.8354334208,209.1222513452
C18orf10,445.65871442,451.198260322
C18orf25,225.459273873,215.06263262
C18orf8,1070.773777935,1018.914396767
C19orf10,1711.491234157,2186.62129047
C19orf2,482.7857526422,476.459602415
C19orf21,216.3261053711,212.2115916676
C19orf22,3643.90821564,3126.309367296
C19orf24,346.631745187,331.367902025
C19orf28,218.3682325216,311.9902490446
C19orf29,336.577541853,350.432263627
C19orf40,194.787780033,218.67681019
C19orf42,1132.918850022,1038.854414623
C19orf50,1178.38078146,1285.545473092
C19orf53,2161.781866217,2042.450888132
C19orf54,394.11750487,423.337293825
C19orf56,1885.314471892,2115.2250305
C19orf57,49.7134317733,46.7695114365
C19orf6,340.073917425,313.2232635166
C19orf60,544.645346519,561.931583981
C19orf61,297.722237652,302.20876359
C19orf66,1120.833035528,1090.717988809
C19orf73,29.181100571,35.0206008605
C1D,103.9363634,132.3853830777
C1GALT1,367.307142102,397.227292903
C1GALT1C1,649.238954767,811.607186017
C1orf103,394.221317462,405.107237411
C1orf105,320.038362384,295.172591047
C1orf109,145.078297115,143.5890911709
C1orf112,109.9647545263,113.3222319072
C1orf114,45.6523257927,41.1746665195
C1orf115,106.443475762,103.7877941477
C1orf116,14.3219942786,14.8716142403
C1orf123,684.891762045,636.126757329
C1orf129,42.2369200724,48.5567275209
C1orf135,519.143345346,463.134526719
C1orf144,832.005762304,843.001373415
C1orf159,247.448300474,251.9646959
C1orf163,148.4025245411,162.3640366458
C1orf174,914.292531928,834.841820482
