Gene,Sample_1,Sample_2,Sample_3
APOA4,31.6847185902,47.1754698233,57.718576038
APOB,88.0890430564,147.7544084985,117.0304306293
APOBEC1,121.3419977575,203.1514876641,132.5074805577
APOBEC2,153.7414548165,209.8512512095,203.587462476
APOBEC3A,688.3758437811,1223.15897105,1940.4078607555
APOBEC3B,253.1000738512,322.7830918092,116.6267200489
APOBEC3C,583.341210045,229.703692032,299.34094843
APOBEC3F,38.33226764,24.7347123882,47.0093014498
APOBEC3G,3618.80754425,939.553303645,1039.109981141
APOBR,517.082039445,650.6246000307,867.82227571400006
APOC1,2086.1959169329,513.297424542,2578.598102323
APOC2,247.6090807312,310.7685156074,417.5307579246
APOC3,24.1093467443,25.5760650747,30.5286614653
APOC4,180.924051189,197.163462118,182.322755947
APOD,182.154437159,211.761231681,203.927412114
APOE,834.9255476816,221.0514073837,1156.7880339227
APOF,16.8176179738,28.1058264446,21.8314856214
APOH,10.806193907,7.4154746269,8.8818814037
APOL1,468.6898666449,185.8897037057,479.5700935431
APOL2,175.7966903253,115.7568827717,186.2735824409
APOL3,1390.9736728859,394.9373032822,1323.1660729183
APOL5,20.1103517889,33.7662103684,23.0350934912
APOL6,122.6836633235,17.6002969244,112.2744640783
APOLD1,54.5061172788,36.3620521717,51.6232706094
APOM,162.88102874,312.644846606,196.075103498
APOO,419.802877695,359.522600301,448.774313134
APOOL,119.5376305598,107.5717473219,115.6205492408
APP,421.081587792,366.762372119,469.040539024
APPBP2,294.774407247,307.304422471,341.263996805
APPL1,270.7973352409,284.0220014689,246.3426830961
APPL2,266.36535846,247.923604889,362.177478442
APRT,930.606967552,662.1031996588,584.409539704
APTX,430.492603992,460.386242819,418.138285309
AQP1,92.1940614683,174.8242457873,121.8956245434
AQP2,371.546486256,642.984442024,472.791476289
AQP3,625.488304101,694.860150533,479.310324662
AQP4,8.0184199751,8.8581374106,8.4005458336
AQP6,42.589307023,54.6752602508,48.4890966671
AQP7,10.6805241738,10.1513260257,10.785570929
AQP8,252.576925962,390.129434177,283.401212687
AQP9,881.8031150179,2622.4154491204,3763.1606787454
AQR,994.535984565,933.858438312,899.480892805
AR,138.7285073309,158.2561379079,122.527886337
ARAF,1069.64752581,869.967486068,1026.261519358
ARAP1,626.960183795,755.495087533,988.389982548
ARAP2,1260.28547691,675.521318052,747.189617687
ARAP3,349.9590343412,761.4171295686,825.688939845
ARC,15.1150548967,13.6433421591,15.810596409
ARCN1,1756.6443688,1317.282278201,1542.64854806
ARF1,3453.55051717,2862.8872287,3247.43722285
ARF3,1219.462145994,935.655455852,1486.277586685
ARF4,2315.2491188,2782.72029164,2935.56929034
ARF5,859.344979573,1038.064427736,1007.247420547
ARF6,1187.83791559,1214.389636986,870.502504535
ARFGAP1,513.653744601,481.229475646,508.27901267
ARFGAP2,1323.363316942,1550.575647566,1117.304487006
ARFGAP3,1276.676036092,1141.593932134,1102.331687916
ARFGEF1,740.229282782,749.838982975,817.967763544
ARFGEF2,375.603290307,426.94964163,347.191152077
ARFIP1,345.541424205,401.858183441,485.080958503
ARFIP2,566.875297564,358.167881373,425.705713059
ARFRP1,281.139534728,194.457717271,263.413888203
ARG1,115.7330500672,290.0584423426,316.8445520669
ARG2,152.4060502187,186.7927238636,185.3648613989
ARGLU1,1969.641529535,3056.09620345,1459.88811689
ARHGAP1,1174.92203182,1284.47744009,1130.25367191
ARHGAP10,564.078154967,514.766481637,752.317724502
ARHGAP11A,57.8282106757,57.7303978745,44.8549885099
ARHGAP12,237.2952631624,230.2558147028,222.47217033
ARHGAP15,1708.442205958,2235.362333024,1710.426475441
ARHGAP17,933.102347424,1266.922946138,886.918898706
ARHGAP19,223.8692649467,191.0737298151,188.3285371861
ARHGAP22,107.3273078234,138.1093785746,270.7523575716
ARHGAP24,118.3981514914,262.6147532843,170.6670679814
ARHGAP25,1886.701039195,3473.264621683,3532.666375336
ARHGAP26,207.1703320772,285.5736048652,366.5460427732
ARHGAP28,51.4569703898,68.9427363509,60.4910240469
ARHGAP29,105.0376740966,189.8230422876,95.8019539557
ARHGAP32,67.0522091066,100.5785159208,84.3043959144
ARHGAP33,95.9310154501,77.92796831,100.7376391332
ARHGAP4,326.0462174364,310.7233342602,292.7882306154
ARHGAP44,17.8710452085,17.4751370712,19.6286304882
ARHGAP5,238.2627875768,333.3124329272,174.6735073964
ARHGAP6,32.5580128743,69.4233076273,66.7221952137
ARHGDIA,710.650946122,520.207469287,665.602752184
ARHGDIB,10384.783625405,11455.89836195,10030.709166537
ARHGDIG,97.5378484471,140.9223969607,125.7939484392
ARHGEF1,1153.868065033,1088.6555649,903.066913466
ARHGEF10,146.8403254455,48.9556934751,66.7868905075
ARHGEF10L,425.143853643,198.210362684,468.61574828
ARHGEF11,227.2062216497,236.152083431,424.8845633959
ARHGEF12,149.4212427512,123.8256021341,107.7084341626
ARHGEF15,170.469572133,272.249117983,208.234915376
ARHGEF16,172.684175373,242.029576123,234.086206284
ARHGEF17,39.1560143369,43.0755249648,61.5869613517
ARHGEF18,1900.55633184,3029.482574648,1757.953253471
ARHGEF2,794.798715924,1057.568160891,981.234526733
ARHGEF3,2864.096180627,698.191107138,998.938722857
ARHGEF38,193.7425467154,350.5431655546,233.3788344252
ARHGEF4,103.9801395855,117.0364113397,106.9897196782
ARHGEF40,280.0855396521,1057.0201684252,1287.1138435306
ARHGEF5,55.45030741,65.7956814351,45.2788002187
ARHGEF6,2045.969765186,3008.412072753,2925.597764575
ARHGEF7,591.178050729,784.45299617,589.345483634
ARHGEF9,203.3094235655,88.418201877,112.0498469405
ARID1A,1215.429871549,949.007787863,968.718359403
ARID3A,175.3392936424,256.3535825782,285.109782793
ARID4A,443.583255292,635.877216604,665.885565805
ARID4B,1504.900424695,1815.319880175,1684.713433702
ARID5A,646.6133830545,271.7508053377,546.158268018
ARID5B,1372.387884173,1968.276065468,1186.308902138
ARIH1,458.424984833,689.884658843,714.005383809
ARIH2,333.833248457,246.229808148,280.144566127
ARL1,334.785960557,359.758059223,295.050413984
ARL14,9.716031741,19.7532563401,12.2480201007
ARL15,82.0396053261,104.108569162,106.2120642851
ARL2,428.1353107991,263.9170712936,360.9493831232
ARL2BP,977.905694477,1084.784714858,844.448328489
ARL3,272.585170292,319.388138609,317.687825183
ARL4C,4017.353342893,2206.606082019,2707.236897734
ARL4D,202.949908274,291.843706738,253.758788651
ARL5A,1749.104419441,2006.274834825,1230.014062338
ARL6IP1,2487.60256003,2250.89154022,2339.77724809
ARL6IP4,1102.492905159,960.851456559,877.150435567
ARL6IP5,5751.1282797,3351.91169824,4320.31243056
ARL8B,2503.2621457,2482.384385552,3442.4468415
ARMC1,579.947197168,455.2815107948,407.334904098
ARMC6,228.048907024,214.26216867,214.162854622
ARMC7,323.4346385063,246.5070771316,366.256911259
ARMC8,298.389234902,416.382472084,309.591283939
ARMC9,44.8462854336,46.4820535917,80.4458138447
ARMCX1,135.2113924533,103.3387536285,216.5948117672
ARMCX2,111.4808539127,102.0582958264,56.9350224445
ARMCX3,536.953412735,708.144199743,657.762554107
ARMCX5,283.623890578,213.2652824636,215.641301414
ARNT,170.6495015585,121.1791850491,149.754774215
ARNT2,31.7340736185,29.7187360743,37.1234014263
ARNTL,677.8688319333,446.0928006112,671.576195884
ARNTL2,265.1733498604,174.1476154935,412.3139729208
ARPC1A,829.685786281,762.527464075,1014.587120758
ARPC1B,7699.82039063,5823.18263066,7175.47014035
ARPC2,7121.15887153,6721.87898036,7231.78636469
ARPC4,948.94851842800006,841.605816832,962.611327298
ARPC5,5949.62435013,5845.88913817,6770.98415293
ARPC5L,2980.351531334,1678.10801029,1276.216174913
ARPP19,1002.017318757,1048.319290738,1015.432161699
ARPP21,18.3489249891,23.827846354,18.1178106892
ARR3,221.5198429771,364.8504669742,284.9170928812
ARRB1,171.2517844465,28.1470277406,175.6864896524
ARRB2,1598.3555276369,1472.3423652862,2467.17503741
ARSA,170.184227533,289.9912455036,245.4500636363
ARSB,239.2823841842,308.3262323191,356.5571687949
ARSD,35.3726653884,21.4540715082,50.3905271633
ARSE,149.548248609,218.168362205,179.102623017
ARSF,73.6939011155,118.4873415594,94.4891292021
ARSJ,47.4963546217,49.5798896814,34.626463988
ART1,245.594795517,384.635880921,307.182530999
ART3,68.0143019033,70.6234087163,65.8966230903
ART4,72.438804692,109.8895475437,86.0900548822
ARTN,35.1596947705,38.2455627079,38.8284234805
ARVCF,111.0298092026,78.3592061437,113.843238612
ASAH1,2891.023020659,4407.340307227,5430.610397352
ASAP1,590.038004755,695.730340122,1061.893418
ASAP1-IT,229.5813263451,272.0864903783,266.1342905116
ASAP2,70.7318562863,137.2599552585,129.1755661365
ASAP3,32.300433041,42.4668844359,38.2703642882
ASB1,201.397173704,176.137430084,159.713365081
ASB13,246.0070990472,144.2128845649,231.3365231903
ASB4,72.0405032249,83.867325438699993,69.5954778558
ASB6,256.053827195,161.9960076571,226.456066276
ASB7,174.8521530154,147.902567672,155.1301155588
ASB8,234.012052354,271.8813466031,329.779694255
ASB9,51.0589236358,75.7892012948,55.1705489514
ASCC1,283.942960707,502.458691091,375.403994669
ASCC2,225.950880651,169.4717247468,214.931375483
ASCC3,622.561795292,377.9126224139,431.7199113182
ASCL1,36.8220441061,69.76643945,49.2041762072
ASCL2,3.4248197865,1.7719491742,2.5798511287
ASCL3,84.58459839,137.3540927467,95.5083572853
ASF1A,651.447732551,402.7846473316,443.963615635
ASF1B,484.4930930026,790.2864269898,561.960481929
ASGR1,164.8977644991,47.0572652472,92.0425643809
ASGR2,232.6937007104,42.9473181631,153.7824636697
ASH1L,340.621286335,619.209699929,398.794598512
ASH2L,1337.517838926,1325.211669038,1415.85417855
ASIP,62.76338321,93.4188928966,105.9259441388
ASL,388.929811169,455.496930901,472.510401662
ASNA1,873.858339705,564.217901051,795.020014126
ASNS,674.5055009665,767.105272998,509.9932588077
ASNSD1,855.546821903,808.934805184,824.912400519
ASPA,29.0336038954,45.1958873502,31.9550659076
ASPH,89.1277806611,68.7870094467,137.4443459014
ASPHD1,16.6166188178,11.8447070313,15.4201570453
ASPM,160.3213600141,77.3795807065,62.0968241047
ASPN,33.6894192597,18.3841538227,20.7555364992
ASPSCR1,157.1269489175,87.8177383541,140.0719406603
ASRGL1,342.87029678,479.604008354,534.084582335
ASS1,93.2504195824,20.3709533405,160.325155477
ASTE1,213.6917193049,143.7186879063,174.7621304565
ASTN1,38.8047211317,43.6939532872,29.1388575799
ASTN2,42.4304838467,42.8184149208,34.2936421133
ASXL1,545.600260033,850.686078201,543.503270864
ASXL2,2099.17962597,1900.38894344,1635.62556672
ATAD2,286.407150617,212.9284252274,159.649737095
ATAD2B,413.781736522,538.925312718,488.94756462
ATAD3A,444.452791944,435.92150821,341.02669105
ATAD5,249.5857682559,354.4252849777,261.800131731
ATAT1,242.535152917,371.546920472,306.865484554
ATF1,731.741148216,622.8495413,735.359562303
ATF2,293.411931072,294.036525423,289.285177983
ATF3,742.85679569,590.46790782,1262.653157238
ATF5,298.283379315,245.725055409,523.033950115
ATF6,786.2764656402,701.379925932,978.0295430728
ATF6B,139.3455795737,157.224165338,131.8773791338
ATF7,117.0127143556,191.2569770946,144.4658983097
ATF7IP,972.943345254,1300.769352856,896.217617574
ATF7IP2,322.1629529068,494.417380237,245.3658908227
ATG12,799.114911718,816.258822904,813.64984754
ATG13,627.052517001,883.291046619,712.4166851
ATG14,532.66178674,668.244664474,535.4935672
ATG2A,625.291110286,1199.630843254,1173.555299639
ATG2B,198.198661253,164.32645372,170.115802979
ATG3,2094.86480083,2427.61657016,2891.08964747
ATG4A,477.118770752,619.176446227,490.842409861
ATG4B,557.00250014,466.917828456,538.550152246
ATG5,486.972784705,539.489433403,499.604128029
ATG7,377.314080009,328.997821692,465.167639779
ATG9A,420.20962577,389.333802509,464.955845788
ATHL1,404.53820815940003,677.9682481844,397.3760755017
ATIC,1354.615040328,1118.251780878,886.848692181
ATM,995.6790475,890.911618544,527.539621285
ATMIN,852.498707004,555.977656777,533.505485487
ATN1,165.977582809,170.726619927,195.0168770576
ATOH1,21.4093199445,33.0191286401,29.5038861101
ATOX1,934.9685294789,579.7820270942,1327.7884236806
ATP10A,353.1956390365,297.0225674374,242.6796807492
ATP10B,252.722118807,531.931868077,338.490777564
ATP10D,436.7341034259,707.5294139711,563.5206718004
ATP11A,118.9212736751,96.1084977573,150.6189884716
ATP11B,747.909437907,727.25189705,740.165191325
ATP12A,98.4074216133,158.4024334147,146.2167060251
ATP13A1,484.466056721,469.343271558,437.984681011
ATP13A2,162.5503209083,56.1644997147,132.8027804066
ATP13A3,727.213024504,504.523608798,707.317693676
ATP1A1,1736.632555881,1019.461364596,1210.622622164
ATP1A2,40.6726657254,60.7633982327,51.435557633
ATP1A3,68.3269213874,67.594776197,63.3226528113
ATP1B1,663.7927342738,369.2498856392,992.1368155266
ATP1B2,109.8521364078,154.5613955786,202.4466234353
ATP1B3,2324.203944509,1878.533273689,2557.109598866
ATP1B4,43.4322274807,46.2902771189,46.489573364500004
ATP2A1,118.8851587755,227.0947376109,171.5325428845
ATP2A2,1199.484537628,916.800729041,1139.336930078
ATP2A3,343.5221511794,554.153066444,362.5833951619
ATP2B1,459.0240155308,802.729897625,960.8889211572
ATP2B2,37.6058165423,78.5615692109,69.2195563781
ATP2B3,25.1222395132,34.6010221332,27.4187035065
ATP2B4,861.566341635,487.715456992,550.850941681
ATP2C1,272.294127418,258.120706587,292.412932882
ATP2C2,60.2757939326,74.8570050617,67.1972247635
ATP4A,35.9157995453,40.6774688165,37.3417690131
ATP4B,83.1632968117,131.5146465072,92.4332576363
ATP5A1,7911.59056105,6408.53195504,5358.38541306
ATP5B,4694.22301597,4072.37311594,4142.68907389
ATP5C1,4071.13310605,3388.93356926,3603.75562069
ATP5D,595.944908129,518.746764381,459.52220732
ATP5E,5097.87080901,5179.19790229,4013.33423106
ATP5F1,5162.67949855,3727.48709554,3751.3837578
ATP5G1,693.838970383,861.720983323,596.559429101
ATP5G2,3201.36637332,2824.088495831,1983.209336388
ATP5G3,3649.40206291,2480.423745771,2700.60326849
ATP5I,1864.822566945,1542.75264756,1416.414708085
ATP5J,2805.810880507,2232.90116371,1890.951455393
ATP5J2,4440.84598598,3375.64155708,3577.25479156
ATP5L,1690.31647054,1778.54019856,1474.65827926
ATP5O,4113.81221043,3548.14960827,2774.758838
ATP5S,315.124994475,353.904784228,288.529406367
ATP5SL,632.951355327,458.959765679,531.461971524
ATP6AP1,2348.859483311,2083.024695417,3447.63413209
ATP6AP2,3256.51679972,2549.66765223,3458.69702903
ATP6V0A1,501.173313573,788.788069976,793.65657138
ATP6V0A2,424.924206228,598.871895546,678.002452595
ATP6V0A4,75.5258910835,122.5822261552,87.4351859314
ATP6V0B,1947.27244293,3292.96477351,3782.91364704
ATP6V0C,4278.39485526,4001.91082474,5549.72171777
ATP6V0D1,3046.03484484,3153.872982887,4392.08966863
ATP6V0E1,5226.86571613,5646.58596577,6047.55435857
ATP6V0E2,725.932182973,576.493904324,427.538305643
ATP6V1A,1324.222152557,988.922125672,1836.565183875
ATP6V1B1,9.1702108597,13.0375441106,12.3318335271
ATP6V1B2,2764.350214801,2881.575150324,4635.71165075
ATP6V1C1,374.055583122,421.699034428,527.715537407
ATP6V1D,1279.889527931,1131.108514552,1560.501112906
ATP6V1E1,2073.537621834,2028.238269074,2784.97957716
ATP6V1F,1579.085753905,1423.94761981,1994.289252113
ATP6V1G1,3580.38814467,4411.44795742,3706.03437526
ATP6V1G2,136.877261097,268.4517823302,168.8777952668
ATP6V1H,823.2158228,602.448608349,1020.40430893
ATP7A,425.0559745292,297.1183054576,355.3076245494
ATP7B,167.0953453836,362.3868990311,223.8994545867
ATP8A1,301.582188365,371.805972003,247.86966916
ATP8A2,56.2169894355,115.1265692095,90.4103239312
ATP8B2,275.926406343,337.53155332,208.180664962
ATP8B3,28.258656987,25.5182801742,26.0364537081
ATP8B4,424.3713636102,412.706401563,534.6371440287
ATP9A,244.2971396864,16.6727211747,62.6508758748
ATP9B,246.4545933939,205.6410468187,303.4481013511
ATPAF2,127.6893818532,73.3851577517,133.2524216575
ATPIF1,1245.835206605,955.724049226,976.619731862
ATR,464.154242481,321.3910196578,319.279525967
ATRN,294.644095345,266.827618005,350.00461574
ATRNL1,62.6014526876,96.3520008864,69.8757032907
ATRX,490.18861722,538.905511378,384.344067975
ATXN1,614.513967791,328.9486385854,659.436888953
ATXN10,885.574836288,1249.311575876,788.359355762
ATXN2,509.919668226,400.051754125,512.298782924
ATXN2L,94.2608230458,41.4992712149,63.6630039546
ATXN3,167.6473872636,201.9853729342,182.270856906
ATXN3L,88.0432516952,108.3404607874,89.0132063275
ATXN7,503.133154304,515.516255499,616.670337975
ATXN7L1,9.5045998103,5.911663275,9.3837224762
ATXN7L3B,774.996236128,720.52010576,607.997278396
ATXN8OS,13.652111376,24.9268647141,13.9990761117
AUH,537.934515014,598.607295376,545.824781875
AUP1,894.726547443,761.412124867,795.170873666
AURKA,188.0598577692,322.0026728636,373.940908308
AURKAIP1,1093.319616801,1042.695288916,1102.95736201
AURKB,172.6555690004,108.2491381862,109.9926265759
AURKC,234.16835425,524.728678822,339.697569715
AUTS2,1490.418939306,473.854134506,527.998564623
AVEN,291.5254906068,182.1524851887,253.7082397658
AVIL,59.5826685383,67.5358624388,94.9262697437
AVL9,154.210883116,214.002520353,213.46325714
AVP,82.2777684325,72.0541092609,80.5928426224
AVPI1,464.527167436,755.73527155,635.481024594
AVPR1A,32.4687008303,55.0940712128,38.4543070587
AVPR1B,47.6028910648,71.6029583073,68.9451780344
AVPR2,21.2938792474,20.5605503951,21.4386525959
AXIN1,444.3059732352,419.0001275656,505.600230009
AXL,71.3389496288,92.0994133854,119.7025526193
AZGP1,25.9643937215,37.218360056,31.5718699005
AZGP1P1,68.8055808843,118.8190818601,72.8472708085
AZI1,62.8289174621,36.7307708515,36.7466274588
AZI2,270.849507504,168.969133595,211.934426471
AZIN1,1380.219530152,1818.12175425,1790.555189398
AZU1,148.3316137055,171.9381375718,207.0756317591
B2M,26483.4172219,26886.0277041,26045.3937784
B3GALNT1,70.6962703752,60.7700189338,57.1507653127
B3GALT1,11.1303886044,12.6704178535,11.1986592353
B3GALT2,12.3622064615,12.7152463238,11.068209442
B3GALT4,492.55995045,286.663982456,475.177007178
B3GALT5,103.0217434158,202.507271934,133.7135207642
B3GAT1,59.6475658183,33.0682330853,42.5780744592
B3GAT3,209.0862861678,117.0672719827,134.1951884018
B3GNT1,308.241831556,466.400516607,292.133372372
B3GNT2,727.730383601,509.00980956,753.078363328
B3GNT3,82.4053614962,83.2546508547,86.8625076123
B3GNT4,155.1949528275,232.331579215,175.3067242115
B3GNTL1,27.3511315554,37.0051002662,38.8909865857
B4GALNT1,142.079347997,381.4964490085,189.3187182784
B4GALT1,192.639189482,220.552861095,208.567282412
B4GALT2,235.072588941,391.738849977,318.828606688
B4GALT3,765.409477446,754.464390572,526.912216369
B4GALT4,181.7400151688,148.6272449161,161.0695818662
B4GALT5,1248.573007296,1192.987003018,1838.510484433
B4GALT6,69.6456237922,95.3083864314,40.4998746789
B4GALT7,208.343723853,165.2477908005,214.185885775
B9D1,115.7526604702,227.4008797794,152.648166884
B9D2,44.4264690961,73.953272138,88.2731470033
BAALC,90.6366945509,125.1803112338,78.8803456487
BAAT,16.2676925881,16.8799671902,15.5772701786
BABAM1,781.106963373,623.887852606,616.754704532
BACE1,101.1997304881,92.2427854594,174.1990584019
BACE2,166.4005436128,967.3084856249,644.5497789922
BACH1,290.831895364,479.248014002,529.538751277
BACH2,341.5794533928,1069.574069411,150.6603873345
BAD,185.6717206806,109.6201419717,143.4823945834
BAG1,736.695450906,685.285459724,844.189345949
